machine_id,timestamp,temperature_c,pressure_bar,voltage_mean_v,rotation_mean_rpm,pieces_produced
MACH-04,2025-07-16 07:00:00,44.265,198.421,224.98,1583.994,41
MACH-04,2025-07-16 08:00:00,45.675,199.181,225.55,1554.394,47
MACH-04,2025-07-16 09:00:00,43.005,199.716,224.49,1594.094,52
MACH-04,2025-07-16 10:00:00,44.395,200.478,223.79,1566.894,51
MACH-04,2025-07-16 11:00:00,41.875,199.159,224.41,1540.494,41
MACH-04,2025-07-16 12:00:00,43.865,199.159,224.73,1583.094,54
MACH-04,2025-07-16 13:00:00,42.605,199.562,225.44,1572.394,47
MACH-04,2025-07-16 14:00:00,42.305,198.088,225.13,1518.894,48
MACH-04,2025-07-16 15:00:00,44.535,198.875,226.27,1564.194,50
MACH-04,2025-07-16 16:00:00,45.235,198.768,225.27,1550.094,48
MACH-04,2025-07-16 17:00:00,47.085,200.842,226.07,1590.294,49
MACH-04,2025-07-16 18:00:00,49.815,199.465,227.0,1619.794,53
MACH-04,2025-07-16 19:00:00,50.645,201.89,227.12,1570.294,45
MACH-04,2025-07-16 20:00:00,50.655,200.837,226.09,1606.294,45
MACH-04,2025-07-16 21:00:00,52.445,202.148,226.4,1624.894,54
MACH-04,2025-07-16 22:00:00,50.585,201.198,225.51,1546.194,23
MACH-04,2025-07-16 23:00:00,49.825,202.04,226.17,1543.294,25
MACH-04,2025-07-17 00:00:00,49.815,200.606,226.23,1599.094,22
MACH-04,2025-07-17 01:00:00,48.815,200.675,226.53,1522.394,28
MACH-04,2025-07-17 02:00:00,49.525,201.722,225.1,1551.894,19
MACH-04,2025-07-17 03:00:00,48.465,200.754,225.96,1590.394,30
MACH-04,2025-07-17 04:00:00,46.995,198.225,225.76,1547.194,20
MACH-04,2025-07-17 05:00:00,50.275,200.265,226.43,1588.494,48
MACH-04,2025-07-17 06:00:00,47.625,200.603,226.12,1550.594,44
MACH-04,2025-07-17 07:00:00,45.475,198.264,225.36,1593.094,44
MACH-04,2025-07-17 08:00:00,43.845,198.8,225.62,1574.594,44
MACH-04,2025-07-17 09:00:00,43.085,199.879,224.78,1540.194,50
MACH-04,2025-07-17 10:00:00,42.305,198.83,224.78,1521.094,43
MACH-04,2025-07-17 11:00:00,42.335,198.841,224.64,1565.194,50
MACH-04,2025-07-17 12:00:00,42.765,198.241,225.25,1547.294,49
MACH-04,2025-07-17 13:00:00,42.745,199.858,224.81,1573.894,49
MACH-04,2025-07-17 14:00:00,42.905,200.114,225.07,1575.194,47
MACH-04,2025-07-17 15:00:00,43.175,198.792,226.0,1582.394,45
MACH-04,2025-07-17 16:00:00,44.655,199.278,225.62,1563.394,43
MACH-04,2025-07-17 17:00:00,47.245,201.172,226.04,1605.594,46
MACH-04,2025-07-17 18:00:00,47.815,201.228,226.39,1573.894,45
MACH-04,2025-07-17 19:00:00,49.385,200.909,225.4,1625.994,48
MACH-04,2025-07-17 20:00:00,51.915,201.487,227.71,1592.494,49
MACH-04,2025-07-17 21:00:00,52.505,202.281,226.8,1624.694,49
MACH-04,2025-07-17 22:00:00,48.555,200.282,226.41,1541.794,15
MACH-04,2025-07-17 23:00:00,50.425,201.184,226.21,1533.394,27
MACH-04,2025-07-18 00:00:00,50.785,202.552,226.7,1564.294,20
MACH-04,2025-07-18 01:00:00,49.965,201.157,227.4,1572.594,25
MACH-04,2025-07-18 02:00:00,48.315,200.636,226.0,1540.494,25
MACH-04,2025-07-18 03:00:00,47.835,200.785,225.7,1551.794,18
MACH-04,2025-07-18 04:00:00,47.025,198.998,225.24,1537.494,23
MACH-04,2025-07-18 05:00:00,48.115,200.631,227.11,1637.894,48
MACH-04,2025-07-18 06:00:00,46.335,200.512,225.91,1571.994,49
MACH-04,2025-07-18 07:00:00,45.395,200.917,225.21,1595.794,53
MACH-04,2025-07-18 08:00:00,43.535,198.187,225.64,1556.494,39
MACH-04,2025-07-18 09:00:00,42.945,198.067,224.93,1541.594,40
MACH-04,2025-07-18 10:00:00,43.825,198.965,223.8,1587.894,51
MACH-04,2025-07-18 11:00:00,42.505,197.082,225.66,1554.994,49
MACH-04,2025-07-18 12:00:00,42.895,198.779,224.52,1573.594,51
MACH-04,2025-07-18 13:00:00,43.455,198.35,225.06,1554.994,48
MACH-04,2025-07-18 13:00:00,43.478,198.332,225.028,1555.002,48
MACH-04,2025-07-18 14:00:00,43.265,200.376,224.4,1568.594,52
MACH-04,2025-07-18 15:00:00,45.595,199.295,224.73,1565.694,49
MACH-04,2025-07-18 16:00:00,43.955,200.193,226.03,1575.594,46
MACH-04,2025-07-18 17:00:00,47.765,199.716,225.65,1596.094,49
MACH-04,2025-07-18 18:00:00,49.785,201.273,226.32,1623.994,49
MACH-04,2025-07-18 19:00:00,47.985,199.378,226.69,1562.494,37
MACH-04,2025-07-18 20:00:00,50.265,202.051,226.28,1579.294,46
MACH-04,2025-07-18 21:00:00,51.765,202.338,226.42,1589.294,48
MACH-04,2025-07-18 22:00:00,50.945,200.827,226.66,1546.294,22
MACH-04,2025-07-18 23:00:00,50.075,200.694,225.85,1566.894,24
MACH-04,2025-07-19 00:00:00,51.265,200.211,226.69,1550.994,23
MACH-04,2025-07-19 01:00:00,49.135,200.87,225.96,1540.194,18
MACH-04,2025-07-19 02:00:00,49.545,200.076,225.54,1506.294,15
MACH-04,2025-07-19 03:00:00,49.005,199.717,226.3,1603.694,29
MACH-04,2025-07-19 04:00:00,46.535,200.406,225.4,1528.194,21
MACH-04,2025-07-19 05:00:00,48.015,200.54,225.89,1586.494,52
MACH-04,2025-07-19 06:00:00,47.005,200.146,225.31,1573.794,46
MACH-04,2025-07-19 07:00:00,47.545,200.678,225.68,1568.794,40
MACH-04,2025-07-19 08:00:00,43.475,198.108,224.6,1569.594,39
MACH-04,2025-07-19 09:00:00,44.405,197.773,225.84,1587.494,55
MACH-04,2025-07-19 10:00:00,42.345,197.328,225.53,1550.194,47
MACH-04,2025-07-19 11:00:00,42.105,198.885,223.95,1568.694,49
MACH-04,2025-07-19 12:00:00,42.985,199.128,225.67,1534.294,51
MACH-04,2025-07-19 13:00:00,41.165,197.274,223.67,1543.094,43
MACH-04,2025-07-19 14:00:00,43.315,200.893,225.04,1603.894,52
MACH-04,2025-07-19 15:00:00,43.175,198.327,224.82,1561.194,36
MACH-04,2025-07-19 16:00:00,45.005,201.369,225.69,1579.894,45
MACH-04,2025-07-19 17:00:00,45.535,201.612,225.92,1572.394,41
MACH-04,2025-07-19 18:00:00,49.555,201.868,226.2,1609.594,51
MACH-04,2025-07-19 19:00:00,49.135,199.828,226.09,1568.494,47
MACH-04,2025-07-19 20:00:00,50.405,201.814,227.27,1589.894,39
MACH-04,2025-07-19 21:00:00,51.755,203.617,226.1,1592.694,48
MACH-04,2025-07-19 22:00:00,50.615,201.632,226.68,1548.194,25
MACH-04,2025-07-19 23:00:00,51.485,200.903,225.84,1585.194,27
MACH-04,2025-07-20 00:00:00,49.165,201.267,226.26,1526.594,13
MACH-04,2025-07-20 01:00:00,48.015,198.888,225.02,1513.294,4
MACH-04,2025-07-20 02:00:00,46.165,201.212,226.13,1516.794,9
MACH-04,2025-07-20 03:00:00,46.785,198.697,224.21,1543.194,10
MACH-04,2025-07-20 04:00:00,46.195,199.81,224.84,1504.794,9
MACH-04,2025-07-20 05:00:00,45.005,200.032,223.53,1518.694,13
MACH-04,2025-07-20 06:00:00,42.515,199.206,224.33,1512.494,9
MACH-04,2025-07-20 07:00:00,39.985,196.237,223.93,1499.894,11
MACH-04,2025-07-20 08:00:00,39.645,198.107,223.85,1541.994,15
MACH-04,2025-07-20 09:00:00,39.935,196.881,223.11,1477.494,8
MACH-04,2025-07-20 10:00:00,36.545,196.349,223.18,1506.694,8
MACH-04,2025-07-20 11:00:00,36.485,196.388,222.49,1494.194,3
MACH-04,2025-07-20 12:00:00,36.705,196.477,223.9,1478.194,3
MACH-04,2025-07-20 13:00:00,38.945,195.318,223.2,1517.194,8
MACH-04,2025-07-20 14:00:00,38.849,195.352,222.871,1498.594,10
MACH-04,2025-07-20 14:00:00,38.875,195.371,222.87,1498.594,10
MACH-04,2025-07-20 15:00:00,38.185,196.682,223.88,1517.394,7
MACH-04,2025-07-20 16:00:00,41.005,197.679,223.22,1500.294,5
MACH-04,2025-07-20 17:00:00,41.535,199.157,223.94,1515.694,9
MACH-04,2025-07-20 18:00:00,43.995,198.996,223.92,1508.494,19
MACH-04,2025-07-20 19:00:00,46.355,197.333,224.87,1536.194,9
MACH-04,2025-07-20 20:00:00,46.115,199.634,225.77,1523.594,10
MACH-04,2025-07-20 21:00:00,49.665,201.265,226.34,1522.994,10
MACH-04,2025-07-20 22:00:00,50.855,202.155,225.03,1565.794,18
MACH-04,2025-07-20 23:00:00,46.725,199.579,224.87,1570.894,12
MACH-04,2025-07-21 00:00:00,49.375,201.334,225.69,1573.094,26
MACH-04,2025-07-21 01:00:00,51.415,201.215,226.23,1532.194,25
MACH-04,2025-07-21 02:00:00,48.435,199.832,226.01,1580.094,19
MACH-04,2025-07-21 03:00:00,49.465,200.727,226.89,1545.094,28
MACH-04,2025-07-21 04:00:00,45.405,199.014,225.4,1549.294,20
MACH-04,2025-07-21 05:00:00,47.695,200.777,225.59,1576.194,44
MACH-04,2025-07-21 06:00:00,46.075,200.842,225.19,1606.594,43
MACH-04,2025-07-21 07:00:00,44.645,199.1,224.82,1551.994,47
MACH-04,2025-07-21 08:00:00,43.985,200.035,224.26,1597.594,47
MACH-04,2025-07-21 09:00:00,42.425,198.3,224.9,1586.194,41
MACH-04,2025-07-21 10:00:00,42.835,199.633,225.47,1548.094,46
MACH-04,2025-07-21 11:00:00,41.385,197.21,225.49,1531.294,42
MACH-04,2025-07-21 12:00:00,43.599,198.545,224.348,1577.267,41
MACH-04,2025-07-21 12:00:00,43.625,198.512,224.37,1577.294,41
MACH-04,2025-07-21 13:00:00,42.235,199.153,223.98,1540.894,43
MACH-04,2025-07-21 14:00:00,45.245,199.47,224.85,1589.794,48
MACH-04,2025-07-21 15:00:00,45.675,200.111,225.98,1568.094,44
MACH-04,2025-07-21 16:00:00,46.945,199.844,225.05,1591.994,52
MACH-04,2025-07-21 17:00:00,49.105,199.62,224.72,1589.694,46
MACH-04,2025-07-21 18:00:00,48.275,200.29,225.59,1582.894,46
MACH-04,2025-07-21 19:00:00,50.815,201.704,226.26,1609.694,52
MACH-04,2025-07-21 20:00:00,52.905,203.17,226.53,1612.694,53
MACH-04,2025-07-21 21:00:00,52.845,202.862,226.6,1610.594,46
MACH-04,2025-07-21 22:00:00,49.335,200.18,226.58,1534.194,20
MACH-04,2025-07-21 23:00:00,50.565,200.428,226.16,1559.794,25
MACH-04,2025-07-22 00:00:00,50.595,199.802,226.57,1559.194,19
MACH-04,2025-07-22 01:00:00,49.705,200.333,226.22,1517.994,18
MACH-04,2025-07-22 02:00:00,49.165,201.124,225.99,1563.094,23
MACH-04,2025-07-22 03:00:00,48.005,202.357,226.14,1550.294,32
MACH-04,2025-07-22 04:00:00,45.555,200.379,225.646,1510.594,21
MACH-04,2025-07-22 05:00:00,50.985,201.608,226.18,1590.394,52
MACH-04,2025-07-22 06:00:00,48.085,199.652,225.782,1587.594,49
MACH-04,2025-07-22 07:00:00,46.135,198.434,225.608,1559.994,45
MACH-04,2025-07-22 08:00:00,44.895,199.556,225.984,1565.594,46
MACH-04,2025-07-22 09:00:00,43.025,197.417,225.856,1539.294,47
MACH-04,2025-07-22 10:00:00,43.807,201.186,226.034,1555.094,48
MACH-04,2025-07-22 11:00:00,42.247,198.247,225.373,1577.097,41
MACH-04,2025-07-22 11:00:00,42.229,198.278,225.37,1577.094,41
MACH-04,2025-07-22 12:00:00,41.511,198.859,226.584,1565.094,39
MACH-04,2025-07-22 13:00:00,43.935,199.923,227.474,1568.194,49
MACH-04,2025-07-22 14:00:00,45.457,198.303,226.98,1582.194,53
MACH-04,2025-07-22 15:00:00,45.999,200.523,227.844,1578.094,53
MACH-04,2025-07-22 16:00:00,46.631,199.344,228.356,1580.294,45
MACH-04,2025-07-22 17:00:00,48.475,199.731,230.024,1604.094,44
MACH-04,2025-07-22 18:00:00,50.597,201.072,230.288,1594.694,46
MACH-04,2025-07-22 19:00:00,52.439,200.86,230.762,1591.794,46
MACH-04,2025-07-22 20:00:00,55.721,202.267,231.87,1610.794,49
MACH-04,2025-07-22 21:00:00,55.315,200.987,233.256,1595.194,54
MACH-04,2025-07-22 22:00:00,52.435,202.338,226.11,1587.394,22
MACH-04,2025-07-22 23:00:00,50.165,200.622,225.93,1544.294,17
MACH-04,2025-07-23 00:00:00,51.265,200.509,226.67,1554.194,28
MACH-04,2025-07-23 01:00:00,49.355,200.143,225.57,1606.994,26
MACH-04,2025-07-23 02:00:00,49.145,202.543,225.89,1538.794,16
MACH-04,2025-07-23 03:00:00,47.365,202.26,225.85,1575.694,13
MACH-04,2025-07-23 04:00:00,48.745,198.518,224.74,1535.394,23
MACH-04,2025-07-23 05:00:00,48.245,199.737,225.63,1597.594,41
MACH-04,2025-07-23 06:00:00,46.525,199.251,225.3,1569.694,46
MACH-04,2025-07-23 07:00:00,46.685,201.441,225.45,1575.894,48
MACH-04,2025-07-23 08:00:00,43.165,199.336,225.75,1550.594,43
MACH-04,2025-07-23 09:00:00,41.405,197.691,223.81,1532.494,41
MACH-04,2025-07-23 10:00:00,42.245,199.815,224.66,1559.694,55
MACH-04,2025-07-23 11:00:00,41.275,200.524,224.83,1585.994,45
MACH-04,2025-07-23 12:00:00,42.175,197.905,224.05,1563.094,47
MACH-04,2025-07-23 13:00:00,42.815,199.242,225.11,1569.094,48
MACH-04,2025-07-23 14:00:00,41.965,199.325,224.7,1571.294,39
MACH-04,2025-07-23 15:00:00,43.415,198.777,223.54,1583.794,48
MACH-04,2025-07-23 16:00:00,46.605,200.169,226.29,1560.594,43
MACH-04,2025-07-23 17:00:00,46.985,200.387,227.01,1594.994,39
MACH-04,2025-07-23 18:00:00,49.125,200.32,226.19,1600.194,53
MACH-04,2025-07-23 19:00:00,49.185,201.148,226.15,1574.894,47
MACH-04,2025-07-23 20:00:00,50.525,201.138,226.3,1604.294,47
MACH-04,2025-07-23 21:00:00,51.995,200.182,226.51,1643.394,43
MACH-04,2025-07-23 22:00:00,50.555,200.068,226.48,1557.694,29
MACH-04,2025-07-23 23:00:00,50.215,200.55,225.99,1577.994,31
MACH-04,2025-07-24 00:00:00,50.435,199.605,226.83,1596.994,21
MACH-04,2025-07-24 01:00:00,48.175,201.001,225.31,1569.494,23
MACH-04,2025-07-24 02:00:00,48.255,200.581,225.6,1564.094,21
MACH-04,2025-07-24 03:00:00,47.165,199.877,226.06,1587.594,23
MACH-04,2025-07-24 04:00:00,48.725,198.484,225.09,1536.194,19
MACH-04,2025-07-24 05:00:00,49.765,200.963,226.28,1610.094,49
MACH-04,2025-07-24 06:00:00,47.525,199.53,225.88,1553.694,41
MACH-04,2025-07-24 07:00:00,45.575,199.547,225.02,1585.494,39
MACH-04,2025-07-24 08:00:00,45.135,198.855,225.07,1582.694,47
MACH-04,2025-07-24 09:00:00,44.885,198.867,224.53,1588.694,42
MACH-04,2025-07-24 10:00:00,41.675,196.547,224.96,1568.594,40
MACH-04,2025-07-24 11:00:00,42.275,199.179,225.42,1563.194,47
MACH-04,2025-07-24 12:00:00,41.605,198.457,225.26,1528.494,50
MACH-04,2025-07-24 13:00:00,43.805,199.975,224.59,1535.194,39
MACH-04,2025-07-24 14:00:00,44.885,199.047,225.16,1551.894,48
MACH-04,2025-07-24 15:00:00,45.115,198.92,225.55,1568.294,49
MACH-04,2025-07-24 16:00:00,44.865,199.812,224.87,1581.294,43
MACH-04,2025-07-24 17:00:00,47.015,200.023,225.61,1612.294,46
MACH-04,2025-07-24 18:00:00,47.805,200.236,225.85,1563.794,48
MACH-04,2025-07-24 19:00:00,49.875,201.356,226.36,1559.794,46
MACH-04,2025-07-24 20:00:00,52.655,201.943,227.2,1620.094,42
MACH-04,2025-07-24 21:00:00,52.235,201.918,226.62,1596.494,44
MACH-04,2025-07-24 22:00:00,50.685,200.842,225.87,1570.494,20
MACH-04,2025-07-24 23:00:00,51.385,200.159,225.57,1569.894,28
MACH-04,2025-07-25 00:00:00,50.605,200.961,226.8,1572.994,25
MACH-04,2025-07-25 01:00:00,49.895,201.386,225.96,1550.494,23
MACH-04,2025-07-25 02:00:00,49.885,201.255,225.57,1562.594,28
MACH-04,2025-07-25 03:00:00,47.845,198.994,224.99,1565.194,22
MACH-04,2025-07-25 04:00:00,44.495,198.457,225.04,1511.994,13
MACH-04,2025-07-25 05:00:00,48.515,200.823,226.21,1605.094,57
MACH-04,2025-07-25 06:00:00,46.535,199.698,225.09,1597.794,45
MACH-04,2025-07-25 07:00:00,46.065,199.19,224.45,1574.394,45
MACH-04,2025-07-25 08:00:00,44.655,199.299,225.08,1583.294,46
MACH-04,2025-07-25 09:00:00,42.935,199.221,225.06,1533.994,46
MACH-04,2025-07-25 10:00:00,42.925,198.403,224.53,1576.794,49
MACH-04,2025-07-25 11:00:00,41.955,199.388,224.95,1560.194,50
MACH-04,2025-07-25 12:00:00,41.505,199.292,224.94,1530.994,38
MACH-04,2025-07-25 13:00:00,43.415,197.55,224.74,1563.094,45
MACH-04,2025-07-25 14:00:00,44.505,199.643,226.4,1582.894,56
MACH-04,2025-07-25 15:00:00,45.795,199.107,224.56,1571.694,48
MACH-04,2025-07-25 16:00:00,46.265,199.2,225.53,1582.794,44
MACH-04,2025-07-25 17:00:00,47.165,201.337,225.34,1585.494,48
MACH-04,2025-07-25 18:00:00,48.975,201.5,226.24,1588.794,45
MACH-04,2025-07-25 19:00:00,50.675,201.519,226.03,1586.994,39
MACH-04,2025-07-25 20:00:00,51.965,200.142,225.93,1610.594,47
MACH-04,2025-07-25 21:00:00,52.065,202.286,227.06,1590.294,47
MACH-04,2025-07-25 22:00:00,49.945,201.064,226.18,1566.894,17
MACH-04,2025-07-25 23:00:00,50.375,201.272,226.09,1558.194,24
MACH-04,2025-07-26 00:00:00,51.015,199.992,226.47,1582.694,30
MACH-04,2025-07-26 01:00:00,52.525,201.155,226.07,1575.094,28
MACH-04,2025-07-26 02:00:00,48.775,201.483,227.12,1591.294,25
MACH-04,2025-07-26 03:00:00,46.665,198.92,226.7,1551.994,23
MACH-04,2025-07-26 04:00:00,46.605,199.279,225.1,1535.594,18
MACH-04,2025-07-26 05:00:00,48.565,200.619,225.72,1598.694,47
MACH-04,2025-07-26 06:00:00,48.275,201.528,226.49,1590.794,49
MACH-04,2025-07-26 07:00:00,47.275,199.856,224.87,1587.794,56
MACH-04,2025-07-26 08:00:00,45.755,198.23,225.67,1599.794,49
MACH-04,2025-07-26 09:00:00,44.375,198.251,225.04,1545.094,48
MACH-04,2025-07-26 10:00:00,42.405,198.163,223.91,1582.594,46
MACH-04,2025-07-26 11:00:00,42.575,198.338,224.14,1558.094,46
MACH-04,2025-07-26 12:00:00,42.195,197.828,224.59,1566.094,43
MACH-04,2025-07-26 13:00:00,42.585,197.526,224.76,1565.894,48
MACH-04,2025-07-26 14:00:00,42.955,198.418,224.42,1561.194,31
MACH-04,2025-07-26 15:00:00,43.845,199.262,224.18,1563.394,48
MACH-04,2025-07-26 16:00:00,45.915,198.886,225.29,1536.194,45
MACH-04,2025-07-26 17:00:00,46.495,199.241,225.83,1583.594,46
MACH-04,2025-07-26 18:00:00,49.625,200.973,226.15,1576.694,48
MACH-04,2025-07-26 19:00:00,50.425,201.422,226.38,1565.294,46
MACH-04,2025-07-26 20:00:00,51.315,201.658,226.07,1618.294,45
MACH-04,2025-07-26 21:00:00,51.275,201.572,226.25,1602.494,49
MACH-04,2025-07-26 22:00:00,49.405,200.685,225.74,1563.694,20
MACH-04,2025-07-26 23:00:00,51.085,200.59,226.06,1572.694,25
MACH-04,2025-07-27 00:00:00,47.965,200.69,226.0,1526.294,12
MACH-04,2025-07-27 01:00:00,49.175,201.433,225.99,1559.594,8
MACH-04,2025-07-27 02:00:00,49.165,199.521,225.64,1551.294,13
MACH-04,2025-07-27 03:00:00,46.605,199.803,224.41,1538.594,10
MACH-04,2025-07-27 04:00:00,45.265,199.925,224.72,1535.094,16
MACH-04,2025-07-27 05:00:00,46.225,199.887,225.27,1540.694,14
MACH-04,2025-07-27 06:00:00,43.575,197.65,222.93,1518.294,14
MACH-04,2025-07-27 07:00:00,41.205,196.231,223.32,1505.694,11
MACH-04,2025-07-27 08:00:00,38.745,197.276,222.18,1531.794,11
MACH-04,2025-07-27 09:00:00,39.985,197.431,223.96,1524.394,18
MACH-04,2025-07-27 10:00:00,37.895,196.3,223.3,1450.194,11
MACH-04,2025-07-27 11:00:00,37.105,198.299,223.68,1482.094,9
MACH-04,2025-07-27 12:00:00,37.535,195.211,223.94,1489.194,7
MACH-04,2025-07-27 13:00:00,39.585,196.512,223.36,1511.594,16
MACH-04,2025-07-27 14:00:00,39.125,197.234,223.2,1501.894,12
MACH-04,2025-07-27 15:00:00,40.335,197.933,224.47,1510.094,14
MACH-04,2025-07-27 16:00:00,44.095,200.09,224.51,1562.994,16
MACH-04,2025-07-27 17:00:00,43.915,198.76,225.11,1496.594,12
MACH-04,2025-07-27 18:00:00,44.595,197.695,224.01,1525.794,17
MACH-04,2025-07-27 19:00:00,45.285,199.327,224.81,1517.694,19
MACH-04,2025-07-27 20:00:00,46.705,199.059,225.77,1536.194,11
MACH-04,2025-07-27 21:00:00,48.295,199.299,225.34,1538.494,11
MACH-04,2025-07-27 22:00:00,51.435,200.187,225.02,1547.294,12
MACH-04,2025-07-27 23:00:00,48.115,200.549,225.6,1545.094,4
MACH-04,2025-07-28 00:00:00,49.985,199.389,225.02,1533.894,14
MACH-04,2025-07-28 01:00:00,48.605,200.958,226.77,1569.894,23
MACH-04,2025-07-28 02:00:00,49.815,200.798,226.22,1604.494,21
MACH-04,2025-07-28 03:00:00,46.905,200.035,225.5,1549.894,21
MACH-04,2025-07-28 04:00:00,46.745,200.655,225.17,1526.994,21
MACH-04,2025-07-28 05:00:00,49.205,200.711,225.7,1565.494,44
MACH-04,2025-07-28 06:00:00,48.615,201.11,227.11,1583.094,53
MACH-04,2025-07-28 07:00:00,46.825,200.434,225.63,1558.794,50
MACH-04,2025-07-28 08:00:00,43.435,200.369,225.28,1556.294,46
MACH-04,2025-07-28 09:00:00,43.425,197.979,224.9,1590.394,50
MACH-04,2025-07-28 10:00:00,44.045,198.257,223.59,1563.094,56
MACH-04,2025-07-28 11:00:00,43.285,200.538,224.49,1574.394,46
MACH-04,2025-07-28 12:00:00,42.865,200.629,224.23,1562.894,48
MACH-04,2025-07-28 13:00:00,43.855,198.983,224.76,1571.594,45
MACH-04,2025-07-28 14:00:00,43.995,198.831,223.91,1576.594,47
MACH-04,2025-07-28 15:00:00,44.285,199.953,225.68,1558.794,46
MACH-04,2025-07-28 16:00:00,46.295,199.783,226.07,1605.794,52
MACH-04,2025-07-28 17:00:00,47.235,199.946,225.33,1596.394,49
MACH-04,2025-07-28 18:00:00,47.265,198.861,226.36,1615.394,51
MACH-04,2025-07-28 19:00:00,48.205,201.182,225.53,1555.994,42
MACH-04,2025-07-28 20:00:00,51.265,202.235,226.61,1606.694,40
MACH-04,2025-07-28 21:00:00,53.565,202.938,226.03,1587.594,56
MACH-04,2025-07-28 22:00:00,49.765,200.476,225.52,1564.094,19
MACH-04,2025-07-28 23:00:00,49.745,200.102,226.84,1563.694,16
MACH-04,2025-07-29 00:00:00,52.095,199.927,226.0,1549.194,22
MACH-04,2025-07-29 01:00:00,49.185,200.356,225.66,1571.294,21
MACH-04,2025-07-29 02:00:00,50.045,200.345,226.42,1592.894,22
MACH-04,2025-07-29 03:00:00,47.765,200.026,225.22,1540.994,18
MACH-04,2025-07-29 04:00:00,46.085,200.689,225.08,1551.794,21
MACH-04,2025-07-29 05:00:00,49.425,201.561,224.54,1609.294,44
MACH-04,2025-07-29 06:00:00,45.845,199.142,224.95,1588.094,44
MACH-04,2025-07-29 07:00:00,46.135,200.222,225.13,1565.194,52
MACH-04,2025-07-29 08:00:00,44.255,198.239,225.29,1563.994,44
MACH-04,2025-07-29 09:00:00,43.665,198.054,224.45,1557.794,41
MACH-04,2025-07-29 10:00:00,41.505,198.662,223.65,1572.294,47
MACH-04,2025-07-29 11:00:00,42.455,197.901,224.16,1558.994,51
MACH-04,2025-07-29 12:00:00,43.385,199.369,225.48,1556.094,45
MACH-04,2025-07-29 13:00:00,42.315,200.28,225.28,1564.594,45
MACH-04,2025-07-29 14:00:00,44.305,200.105,225.31,1543.894,46
MACH-04,2025-07-29 15:00:00,45.905,199.988,225.0,1527.594,47
MACH-04,2025-07-29 16:00:00,46.345,199.364,226.68,1562.394,47
MACH-04,2025-07-29 17:00:00,47.475,199.458,224.89,1573.094,47
MACH-04,2025-07-29 18:00:00,49.125,201.947,225.61,1583.894,55
MACH-04,2025-07-29 19:00:00,50.707,201.89,225.713,1624.066,44
MACH-04,2025-07-29 19:00:00,50.695,201.897,225.73,1624.094,44
MACH-04,2025-07-29 20:00:00,53.125,203.148,226.38,1568.994,51
MACH-04,2025-07-29 21:00:00,53.255,202.922,226.4,1587.394,40
MACH-04,2025-07-29 22:00:00,50.215,200.868,225.11,1559.194,31
MACH-04,2025-07-29 23:00:00,49.275,200.032,226.15,1571.394,10
MACH-04,2025-07-30 00:00:00,51.495,201.686,226.23,1552.894,22
MACH-04,2025-07-30 01:00:00,51.175,201.364,225.33,1615.694,29
MACH-04,2025-07-30 02:00:00,49.695,200.67,225.69,1542.394,18
MACH-04,2025-07-30 03:00:00,48.065,200.706,225.14,1521.194,24
MACH-04,2025-07-30 04:00:00,47.275,200.314,226.12,1530.794,25
MACH-04,2025-07-30 05:00:00,48.635,199.528,225.19,1574.994,41
MACH-04,2025-07-30 06:00:00,46.915,198.71,225.68,1601.094,46
MACH-04,2025-07-30 07:00:00,46.245,198.871,224.85,1552.894,41
MACH-04,2025-07-30 08:00:00,45.185,199.613,225.47,1568.394,45
MACH-04,2025-07-30 09:00:00,44.755,198.382,226.06,1554.994,51
MACH-04,2025-07-30 10:00:00,42.945,198.332,225.04,1532.894,44
MACH-04,2025-07-30 11:00:00,43.225,198.021,224.51,1569.394,49
MACH-04,2025-07-30 12:00:00,42.065,198.247,224.51,1588.394,48
MACH-04,2025-07-30 13:00:00,42.565,200.026,225.75,1613.394,43
MACH-04,2025-07-30 14:00:00,44.145,198.729,226.1,1565.094,42
MACH-04,2025-07-30 15:00:00,44.025,200.849,225.62,1569.494,44
MACH-04,2025-07-30 16:00:00,48.015,201.037,226.19,1602.794,49
MACH-04,2025-07-30 17:00:00,47.195,200.514,225.39,1624.794,53
MACH-04,2025-07-30 18:00:00,49.505,199.075,226.72,1593.294,43
MACH-04,2025-07-30 19:00:00,50.285,201.404,226.74,1608.494,38
MACH-04,2025-07-30 20:00:00,51.785,200.982,227.19,1631.394,48
MACH-04,2025-07-30 21:00:00,54.235,202.467,228.06,1641.094,47
MACH-04,2025-07-30 22:00:00,50.315,201.871,227.07,1593.294,16
MACH-04,2025-07-30 23:00:00,49.905,200.652,227.12,1623.994,20
MACH-04,2025-07-31 00:00:00,50.285,201.81,227.42,1597.194,21
MACH-04,2025-07-31 01:00:00,49.445,202.181,226.46,1615.494,19
MACH-04,2025-07-31 02:00:00,51.135,201.967,226.93,1610.294,29
MACH-04,2025-07-31 03:00:00,47.275,200.698,226.64,1606.394,22
MACH-04,2025-07-31 04:00:00,49.145,199.851,226.13,1620.494,20
